4.99513,4.99522,4.99534,4.99550,4.99573,4.99615,4.99669,4.99666,4.99691,5.00000,4.99528,4.99517,4.99505,4.99496,4.99488,4.99492,4.99501,4.99516,4.99548,4.99611,4.99595,4.99624,4.99570,4.99549,4.99537,4.99537,4.99550,4.99567,4.99499,4.99458,4.99427,4.99399,4.99371,4.99349,4.99334,4.99322,4.99310,4.99298,4.99287,4.99278,4.99270,4.99264,4.99260,4.99256,4.99252,4.99249,4.99245,4.99239,4.99234,4.99228,4.99221,5.00000,4.99194,4.99188,4.99182,4.99175,4.99170,4.99167,4.99165,4.99164,4.99163,4.99164,4.99166,4.99169,4.99174,4.99181,4.99182,4.99185,4.99187,4.99189,4.99191,4.99193,4.99196,4.99203,4.99206,4.99210,4.99216,4.99225,4.99234,4.99245,4.99255,4.99265,4.99275,4.99284,4.99294,4.99305,4.99319,4.99337,4.99362,4.99403,4.99454,4.99527,4.99689,5.00000,4.99537,4.99520,4.99509,4.99504,4.99503,4.99507
4.99516,4.99527,4.99541,4.99557,4.99579,4.99606,4.99633,4.99641,4.99639,4.99602,4.99554,4.99533,4.99521,4.99513,5.00000,4.99505,4.99511,4.99520,5.00000,4.99758,5.00000,4.99776,5.00000,4.99570,4.99554,4.99555,4.99591,4.99719,5.00000,4.99465,4.99430,4.99396,4.99366,4.99342,4.99325,4.99311,4.99300,4.99281,4.99270,4.99261,4.99253,4.99248,4.99243,4.99238,4.99235,4.99231,4.99228,4.99223,4.99219,4.99216,4.99202,4.99189,4.99184,4.99180,4.99174,4.99169,4.99165,4.99163,4.99161,4.99160,4.99158,4.99158,4.99158,4.99160,4.99162,5.00000,4.99171,4.99174,4.99177,4.99179,4.99181,4.99183,4.99186,5.00000,4.99203,4.99209,4.99217,4.99228,4.99241,4.99254,4.99267,4.99277,4.99289,4.99296,4.99303,4.99311,4.99322,4.99336,4.99350,5.00000,4.99457,4.99495,4.99543,4.99510,4.99507,4.99502,4.99498,4.99497,4.99500,4.99507
4.99519,4.99532,4.99546,4.99563,4.99581,4.99601,4.99618,4.99626,4.99626,4.99615,5.00000,4.99544,4.99534,4.99524,4.99520,4.99515,4.99520,4.99536,4.99579,4.99664,4.99658,4.99706,4.99771,4.99608,4.99555,4.99539,4.99542,5.00000,4.99675,4.99509,4.99435,4.99390,4.99357,4.99332,4.99313,4.99301,5.00000,4.99259,4.99252,4.99245,4.99238,4.99232,4.99227,4.99222,4.99219,4.99217,4.99217,4.99208,4.99204,5.00000,4.99186,4.99181,4.99177,4.99175,4.99168,4.99164,4.99162,4.99160,4.99157,5.00000,4.99152,4.99152,4.99152,4.99153,4.99154,4.99154,4.99160,4.99164,4.99170,4.99170,4.99172,4.99175,4.99179,4.99185,4.99197,4.99207,4.99218,4.99232,4.99248,4.99267,4.99284,4.99289,4.99309,4.99311,4.99312,4.99315,4.99324,4.99336,4.99354,4.99383,4.99423,4.99455,4.99480,4.99481,4.99483,4.99484,4.99486,4.99490,4.99497,4.99507
4.99523,4.99537,4.99552,4.99568,4.99584,4.99600,4.99614,4.99623,4.99626,4.99618,4.99598,4.99567,4.99548,4.99533,4.99523,4.99516,5.00000,4.99527,4.99538,5.00000,4.99606,4.99621,5.00000,4.99540,4.99520,4.99506,4.99499,4.99488,4.99517,4.99464,4.99413,4.99374,4.99343,4.99318,4.99297,4.99279,4.99257,4.99246,4.99237,4.99230,4.99223,4.99218,4.99214,4.99208,4.99204,4.99201,5.00000,4.99190,4.99187,4.99179,4.99177,4.99174,4.99172,5.00000,4.99162,4.99160,4.99159,5.00000,4.99152,4.99149,4.99149,4.99148,4.99148,4.99148,4.99149,4.99149,4.99152,4.99154,5.00000,4.99163,4.99165,4.99168,4.99173,4.99181,4.99194,4.99206,4.99218,4.99235,4.99256,4.99284,4.99315,5.00000,4.99348,4.99330,4.99320,4.99318,4.99323,4.99334,4.99350,4.99373,4.99400,4.99425,4.99444,4.99454,4.99461,4.99468,4.99474,4.99482,4.99491,4.99506
4.99532,4.99544,4.99558,4.99575,4.99590,4.99604,4.99617,4.99629,4.99638,4.99635,4.99610,4.99582,4.99559,4.99539,4.99524,4.99512,4.99505,4.99508,4.99511,4.99512,4.99540,4.99554,4.99502,4.99494,4.99482,4.99470,4.99460,4.99451,4.99445,4.99417,4.99383,4.99352,4.99325,4.99302,4.99282,4.99264,4.99247,4.99234,4.99224,4.99216,4.99209,4.99205,4.99204,4.99194,4.99189,4.99185,4.99177,4.99177,4.99176,4.99175,4.99170,4.99168,4.99166,4.99162,4.99160,4.99158,4.99157,4.99154,4.99151,4.99149,4.99147,4.99146,4.99146,4.99145,4.99145,4.99146,4.99147,4.99148,4.99149,4.99154,4.99158,4.99162,4.99167,4.99173,5.00000,4.99206,4.99217,4.99235,4.99260,4.99300,4.99379,4.99594,4.99406,4.99344,4.99322,4.99316,4.99319,4.99328,4.99342,4.99360,4.99382,4.99402,4.99419,4.99432,4.99443,4.99453,4.99463,4.99474,4.99483,5.00000
4.99531,4.99550,4.99564,4.99588,4.99599,4.99610,4.99624,4.99641,4.99662,4.99678,4.99627,4.99596,4.99568,4.99543,4.99523,4.99507,4.99496,4.99491,4.99488,4.99487,4.99491,5.00000,4.99461,4.99455,4.99445,4.99434,4.99423,4.99411,4.99398,4.99377,4.99352,4.99327,4.99305,4.99284,4.99266,4.99250,4.99236,4.99221,4.99210,4.99202,4.99195,4.99191,5.00000,4.99178,4.99176,4.99174,4.99170,4.99169,4.99168,5.00000,4.99165,4.99164,4.99163,4.99161,4.99160,4.99159,4.99157,4.99155,4.99151,4.99150,4.99148,4.99147,4.99145,4.99144,4.99144,4.99143,4.99144,4.99145,4.99147,4.99150,4.99153,4.99158,4.99163,4.99173,4.99183,4.99197,4.99211,4.99229,4.99251,4.99278,4.99309,5.00000,4.99339,4.99322,4.99310,4.99307,4.99310,4.99319,4.99331,4.99348,4.99366,4.99384,4.99400,4.99415,4.99428,4.99441,4.99454,4.99470,4.99486,4.99508
4.99536,4.99562,5.00000,4.99613,4.99610,4.99615,4.99628,4.99652,4.99694,4.99790,5.00000,4.99607,4.99576,4.99545,4.99520,4.99500,4.99485,4.99474,4.99465,4.99458,4.99449,4.99427,4.99427,4.99421,4.99412,4.99401,4.99389,4.99376,4.99361,4.99343,4.99324,4.99304,4.99284,4.99267,4.99251,4.99237,4.99226,4.99207,4.99196,4.99188,4.99182,4.99175,4.99166,4.99166,4.99165,4.99167,4.99163,4.99161,4.99161,4.99160,4.99162,4.99163,4.99163,4.99163,4.99162,4.99161,4.99161,4.99160,5.00000,4.99153,4.99151,4.99149,4.99146,4.99145,4.99143,4.99143,4.99143,4.99143,4.99145,4.99147,4.99150,4.99154,4.99157,5.00000,4.99182,4.99190,4.99203,4.99223,4.99239,4.99256,4.99271,4.99273,4.99293,4.99294,4.99293,4.99294,4.99299,4.99307,4.99319,4.99335,4.99353,4.99370,4.99386,4.99400,4.99415,4.99430,4.99446,4.99466,4.99486,4.99510
4.99544,4.99601,4.99748,4.99644,4.99616,4.99614,4.99625,4.99647,4.99674,5.00000,4.99786,4.99652,4.99586,4.99544,4.99513,4.99489,4.99471,4.99456,4.99444,4.99433,4.99421,4.99408,4.99400,4.99392,4.99382,4.99370,4.99358,4.99344,4.99330,4.99314,4.99297,4.99281,4.99265,4.99250,4.99234,4.99224,5.00000,4.99187,4.99181,4.99175,4.99170,4.99164,4.99158,4.99156,4.99155,5.00000,4.99155,4.99156,4.99157,4.99159,4.99161,4.99164,4.99166,4.99167,4.99168,4.99165,4.99167,4.99167,4.99166,4.99160,4.99156,4.99152,4.99150,4.99147,4.99145,4.99143,4.99143,4.99143,4.99144,4.99146,4.99149,4.99152,4.99156,4.99163,4.99173,4.99181,4.99189,5.00000,4.99228,4.99238,4.99248,4.99256,4.99266,4.99272,4.99275,4.99280,4.99286,4.99295,4.99306,4.99321,4.99344,4.99360,4.99374,4.99389,4.99404,4.99419,4.99437,4.99462,4.99486,4.99511
4.99529,4.99554,5.00000,4.99602,4.99598,4.99602,4.99614,4.99638,4.99683,4.99796,4.99708,4.99630,4.99574,4.99533,4.99501,4.99476,4.99455,4.99438,4.99424,4.99410,4.99398,4.99386,4.99376,4.99367,4.99357,4.99343,4.99329,4.99316,4.99302,4.99288,4.99273,4.99259,4.99247,4.99237,4.99215,4.99201,4.99184,4.99175,4.99169,4.99164,4.99162,4.99154,4.99149,4.99147,4.99146,4.99144,4.99148,4.99151,4.99155,4.99159,4.99163,4.99168,4.99172,4.99175,4.99178,5.00000,4.99178,4.99176,4.99173,4.99168,4.99163,4.99158,4.99154,4.99151,4.99150,5.00000,4.99145,4.99144,4.99145,4.99146,4.99148,4.99151,4.99155,4.99161,4.99168,4.99176,4.99184,4.99193,4.99210,4.99221,4.99231,4.99239,4.99247,4.99254,4.99259,4.99265,4.99273,4.99282,4.99292,4.99302,5.00000,4.99354,4.99365,4.99379,4.99394,4.99409,4.99422,5.00000,4.99488,4.99505
4.99515,4.99533,4.99543,4.99566,4.99575,4.99583,4.99594,4.99609,4.99625,5.00000,4.99623,4.99589,4.99550,4.99515,4.99486,4.99460,4.99439,4.99420,4.99404,4.99389,4.99376,4.99364,4.99354,4.99345,4.99339,4.99317,4.99303,4.99290,4.99277,4.99264,4.99251,4.99238,4.99229,5.00000,4.99191,4.99184,4.99176,4.99163,4.99156,4.99152,5.00000,4.99142,4.99140,4.99139,4.99139,4.99141,4.99144,4.99149,4.99154,4.99160,4.99167,4.99174,4.99181,4.99187,4.99192,4.99199,4.99193,4.99189,4.99183,4.99177,4.99171,4.99165,4.99160,4.99156,4.99154,4.99152,4.99149,4.99147,4.99147,4.99148,4.99149,4.99152,4.99155,4.99160,4.99166,4.99172,4.99179,4.99188,4.99199,4.99208,4.99217,4.99224,4.99232,4.99238,4.99245,4.99252,4.99260,4.99270,4.99282,4.99293,4.99307,4.99338,4.99355,4.99370,4.99386,4.99404,4.99423,4.99446,4.99474,4.99495
4.99507,4.99521,4.99533,4.99546,4.99555,4.99564,4.99573,4.99582,4.99585,4.99571,4.99574,4.99553,4.99525,4.99495,4.99467,4.99443,4.99421,4.99402,4.99385,4.99369,4.99355,4.99342,4.99331,4.99323,5.00000,4.99286,4.99277,4.99266,4.99254,4.99242,4.99230,4.99217,4.99203,4.99182,4.99175,4.99170,5.00000,4.99147,4.99143,4.99139,4.99132,4.99133,4.99132,4.99132,4.99134,4.99137,4.99141,4.99147,4.99155,4.99163,4.99173,4.99183,4.99192,4.99201,4.99208,4.99212,4.99210,4.99204,4.99197,4.99189,4.99181,4.99174,4.99168,4.99163,4.99159,4.99156,4.99153,4.99151,4.99150,4.99151,4.99152,4.99154,4.99156,4.99160,4.99164,4.99170,4.99176,4.99183,4.99191,4.99198,4.99206,4.99212,4.99219,4.99226,4.99232,4.99239,4.99247,4.99258,4.99274,4.99284,4.99293,5.00000,4.99348,4.99361,4.99379,4.99399,4.99421,4.99444,4.99468,4.99489
4.99504,4.99514,4.99523,4.99531,4.99539,4.99547,4.99555,4.99562,4.99564,4.99558,4.99549,4.99529,4.99502,4.99475,4.99449,4.99425,4.99403,4.99384,4.99366,4.99350,4.99335,4.99321,4.99308,4.99294,4.99272,4.99265,4.99256,4.99246,4.99234,4.99222,4.99211,4.99199,4.99185,4.99170,4.99161,4.99152,4.99139,4.99136,4.99133,4.99129,4.99126,4.99128,4.99126,4.99127,4.99129,4.99133,4.99139,4.99147,4.99157,4.99168,4.99181,4.99194,4.99207,4.99219,4.99229,4.99234,4.99231,4.99224,4.99213,4.99202,4.99192,4.99183,4.99176,4.99170,4.99165,4.99161,4.99157,4.99156,4.99155,4.99155,4.99155,4.99157,4.99158,4.99161,4.99165,4.99169,4.99174,4.99179,4.99185,4.99191,4.99197,4.99203,4.99209,4.99215,4.99221,4.99228,4.99235,4.99242,5.00000,4.99278,4.99288,4.99305,4.99330,4.99351,4.99372,4.99395,4.99419,4.99444,4.99468,4.99489
4.99507,4.99512,4.99515,4.99519,4.99524,4.99531,4.99539,4.99548,4.99554,4.99549,4.99537,4.99513,4.99483,4.99455,4.99430,4.99407,4.99386,4.99366,4.99348,4.99332,4.99317,4.99302,4.99288,4.99274,4.99259,4.99249,4.99239,4.99229,4.99216,4.99205,4.99195,4.99187,4.99169,4.99156,4.99147,4.99139,4.99131,4.99128,4.99126,4.99120,4.99118,5.00000,4.99119,4.99121,4.99125,4.99131,4.99138,4.99147,4.99159,4.99173,4.99191,4.99208,4.99225,4.99241,4.99256,4.99265,4.99261,4.99248,4.99232,4.99218,4.99205,4.99194,4.99185,4.99179,4.99173,4.99169,4.99162,4.99162,4.99162,4.99161,4.99161,4.99161,4.99162,4.99164,4.99166,4.99169,4.99173,4.99177,4.99181,4.99186,4.99191,4.99196,4.99201,4.99206,4.99212,4.99218,4.99226,4.99235,4.99247,4.99265,4.99280,4.99297,4.99319,4.99342,4.99366,4.99391,4.99419,4.99447,4.99474,4.99496
4.99519,4.99514,4.99509,4.99508,4.99510,4.99516,4.99526,4.99540,4.99557,5.00000,4.99541,4.99505,4.99463,4.99435,4.99411,4.99389,4.99368,4.99349,4.99331,4.99315,4.99299,4.99284,4.99271,4.99257,4.99244,4.99234,4.99224,4.99217,4.99198,4.99187,4.99180,5.00000,4.99148,4.99142,4.99134,4.99128,4.99122,4.99119,5.00000,4.99110,4.99109,4.99108,4.99112,4.99116,4.99121,4.99128,4.99137,4.99147,4.99160,4.99178,4.99203,4.99224,4.99245,4.99268,4.99291,4.99313,4.99300,4.99277,4.99253,4.99233,4.99217,4.99204,4.99195,4.99188,4.99183,4.99180,5.00000,4.99172,4.99170,4.99168,4.99168,4.99167,4.99167,4.99168,4.99170,4.99172,4.99174,4.99177,4.99180,4.99183,4.99188,4.99191,4.99194,4.99198,4.99204,4.99210,4.99217,4.99226,4.99242,4.99256,4.99270,4.99288,4.99310,4.99333,4.99360,4.99389,4.99420,4.99453,4.99486,4.99517
4.99541,4.99516,4.99502,4.99496,4.99495,4.99499,4.99509,4.99531,4.99580,4.99720,4.99583,5.00000,4.99431,4.99413,4.99393,4.99372,4.99352,4.99333,4.99315,4.99299,4.99283,4.99268,4.99255,4.99242,4.99230,4.99219,4.99210,5.00000,4.99176,4.99168,4.99158,4.99143,4.99137,4.99130,4.99124,4.99118,4.99112,4.99108,4.99102,4.99102,4.99103,4.99104,4.99108,4.99112,4.99118,4.99126,4.99136,4.99147,4.99158,5.00000,4.99221,4.99241,4.99267,4.99297,4.99328,4.99398,4.99353,4.99307,4.99273,4.99247,4.99228,4.99214,4.99204,4.99197,4.99192,4.99190,4.99190,4.99184,4.99181,4.99177,4.99177,4.99175,4.99171,4.99174,4.99175,4.99176,4.99177,4.99178,4.99180,4.99181,5.00000,4.99187,4.99189,4.99192,4.99197,4.99205,4.99208,4.99213,5.00000,4.99248,4.99260,4.99278,4.99300,4.99325,4.99353,4.99386,4.99422,4.99460,4.99504,4.99567
4.99564,4.99511,4.99489,4.99481,4.99476,4.99478,4.99484,4.99497,4.99512,5.00000,4.99489,4.99443,4.99418,4.99397,4.99376,4.99356,4.99337,4.99318,4.99300,4.99284,4.99268,4.99254,4.99240,4.99228,4.99216,4.99204,4.99190,4.99171,4.99163,4.99154,4.99145,4.99135,4.99127,4.99120,4.99114,4.99109,4.99104,4.99100,4.99097,4.99097,4.99097,4.99099,4.99105,4.99110,4.99115,4.99124,4.99136,4.99150,4.99167,4.99194,4.99222,4.99252,4.99288,4.99327,5.00000,4.99602,4.99408,4.99329,4.99286,4.99257,4.99237,4.99222,4.99212,4.99206,4.99202,4.99200,4.99199,4.99196,4.99193,4.99186,4.99189,4.99187,5.00000,4.99185,4.99183,4.99182,4.99182,4.99182,4.99182,4.99182,4.99182,4.99183,4.99185,4.99186,4.99188,5.00000,4.99201,4.99206,4.99213,4.99231,4.99246,4.99265,4.99290,4.99315,4.99345,4.99381,4.99424,4.99464,5.00000,4.99710
4.99495,4.99476,4.99465,4.99466,4.99454,4.99453,4.99456,4.99462,4.99462,4.99444,4.99444,4.99423,4.99403,4.99382,4.99362,4.99342,4.99323,4.99304,4.99286,4.99270,4.99254,4.99240,4.99227,4.99215,4.99204,4.99194,4.99176,4.99162,4.99152,4.99143,4.99135,4.99126,4.99119,4.99112,4.99107,4.99102,4.99098,4.99095,4.99092,4.99092,4.99092,4.99094,5.00000,4.99107,4.99112,4.99121,4.99136,4.99152,4.99170,4.99195,4.99224,4.99260,4.99310,4.99396,4.99601,5.00000,4.99351,4.99317,4.99286,4.99260,4.99242,4.99229,4.99219,4.99214,4.99211,4.99210,4.99211,4.99212,4.99212,5.00000,4.99207,4.99200,4.99207,4.99200,4.99190,4.99191,4.99189,4.99188,4.99186,4.99184,4.99183,4.99182,4.99182,4.99182,4.99183,4.99185,4.99192,4.99197,4.99205,4.99217,4.99231,4.99249,4.99280,4.99303,4.99333,4.99370,4.99434,4.99509,4.99671,5.00000
4.99447,4.99437,4.99430,5.00000,4.99423,4.99425,4.99429,4.99433,4.99434,4.99427,4.99421,4.99407,4.99389,4.99370,4.99350,4.99330,4.99310,4.99292,4.99274,4.99257,4.99242,4.99227,4.99214,4.99203,4.99195,5.00000,4.99159,4.99151,4.99143,4.99134,4.99126,4.99119,4.99112,4.99106,4.99101,4.99096,4.99093,4.99090,4.99088,4.99088,4.99089,4.99091,4.99095,4.99102,4.99108,4.99113,5.00000,4.99154,4.99169,4.99193,4.99221,4.99255,4.99297,4.99351,4.99407,4.99351,4.99330,4.99305,4.99282,4.99258,4.99243,4.99233,4.99224,4.99222,4.99221,4.99222,4.99225,4.99229,4.99234,4.99241,4.99235,5.00000,4.99223,4.99219,5.00000,4.99202,4.99199,4.99196,4.99192,4.99189,4.99185,4.99183,4.99181,4.99180,4.99180,4.99183,4.99185,4.99189,4.99195,4.99204,4.99214,4.99223,5.00000,4.99287,4.99317,4.99333,5.00000,4.99468,4.99507,4.99455
